조사년도,법인명,대표학교코드,대표학교명,대학구분,학교구분,지역,설립구분,관련법령,성별,주야구분,우편번호,주소,학교개교일,학교홈페이지,총장명,학교대표전화번호,학교대표팩스번호,학교상태
2017,장춘학원,2650,안동과학대학교,전문대학,전문대학(3년제),경북,사립,고등교육법,남녀공학,주야간,36616,"경상북도 안동시 서후면 서선길 189 (교리, 안동과학대학교)",19830301,www.asc.ac.kr,권상용,054-851-3500,054-852-9907,기존
2017,새빛학원,507,안산대학교,전문대학,전문대학(3년제),경기,사립,고등교육법,남녀공학,주야간,15328,"경기도 안산시 상록구 안산대학로 155 (일동, 안산대학교)",19730301,www.ansan.ac.kr,김주성,"031-400-6900, 7000",031-419-8390,기존
2017,연성학원,2651,연성대학교,전문대학,전문대학(3년제),경기,사립,고등교육법,남녀공학,주야간,14011,"경기도 안양시 만안구 양화로37번길 34 (안양동, 연성대학교)",19770305,www.yeonsung.ac.kr,오금희,031-441-2168,031-441-2170,기존
2017,엘지연암학원,2652,연암공과대학교,전문대학,전문대학(3년제),경남,사립,고등교육법,남녀공학,주간,52821,"경남 진주시 진주대로 629번길 35(가좌동, 연암공과대학교)",19840509,www.yc.ac.kr,박문화,055-751-2022,055-751-2096,기존
2017,오산학원,2653,오산대학교,전문대학,전문대학(3년제),경기,사립,고등교육법,남녀공학,주야간,18119,"경기도 오산시 청학로 45 (청학동, 오산대학)",19780525,www.osan.ac.kr,서범석,031-370-2500,031-370-2883,기존
2017,송담학원,520,용인송담대학교,전문대학,전문대학(3년제),경기,사립,고등교육법,남녀공학,주야간,17145,"경기도 용인시 처인구 동부로 61 (마평동, 용인송담대학교)",19941117,www.ysc.ac.kr,최성식,031-330-9000,031-336-9535,기존
2017,우송학원,452,우송정보대학,전문대학,전문대학(3년제),대전,사립,고등교육법,남녀공학,주야간,34606,"대전광역시 동구 동대전로 171 (자양동, 우송정보대학)",19630118,www.wsi.ac.kr,정상직,042-629-6114,042-629-6653,기존
2017,울산공업학원,521,울산과학대학교,전문대학,전문대학(3년제),울산,사립,고등교육법,남녀공학,주야간,44022,"울산광역시 동구 봉수로 101 (화정동, 울산과학대학동부캠퍼스)",19721214,www.uc.ac.kr,허정석,052-230-0500,052-234-9300,기존
2017,웅지학원,568,웅지세무대학교,전문대학,전문대학(3년제),경기,사립,고등교육법,남녀공학,주간,10846,"경기도 파주시 탄현면 웅지로144번길 73 (금승리, 웅지세무대학)",20040301,www.wat.ac.kr,박윤희,031-940-3114,031-940-3199,기존
2017,원광학원,523,원광보건대학교,전문대학,전문대학(3년제),전북,사립,고등교육법,남녀공학,주야간,54538,"전라북도 익산시 익산대로 514 (신용동, 원광보건대학)",19760124,www.wu.ac.kr,김인종,063-840-1114,063-840-1567,기존
2017,정석인하학원,2654,인하공업전문대학,전문대학,전문대학(3년제),인천,사립,고등교육법,남녀공학,주야간,22212,"인천광역시 남구 인하로 100 (용현동, 인하공업전문대학)",19580213,www.inhatc.ac.kr,진인주,"032-870-2114,2115",032-870-2489,기존
2017,전주기독학원,437,전주기전대학,전문대학,전문대학(3년제),전북,사립,고등교육법,남녀공학,주야간,54989,"전라북도 전주시 완산구 전주천서로 267 (중화산동1가, 전주기전대학)",19740321,www.kijeon.ac.kr,조희천,063-280-5315,063-231-6415,기존
2017,한라학원,2655,제주한라대학교,전문대학,전문대학(3년제),제주,사립,고등교육법,남녀공학,주야간,63092,"제주특별자치도 제주시 한라대학로 38 (노형동, 제주한라대학)",19690330,www.chu.ac.kr,김성훈,064-741-7575,064-747-3989,기존
2017,조선대학교,535,조선간호대학교,전문대학,전문대학(3년제),광주,사립,고등교육법,남녀공학,주간,61453,"광주광역시 동구 필문대로 309-2 (서석동, 조선간호대학교)",19711223,www.cnc.ac.kr,김란,062-231-7332,062-232-9071,기존
2017,한가람학원,539,진주보건대학교,전문대학,전문대학(3년제),경남,사립,고등교육법,남녀공학,주야간,52655,"경상남도 진주시 의병로 51 (상봉동, 진주보건대학)",19711223,www.jhc.ac.kr,정종권,055-740-1800,055-743-3010,기존
2017,문성학원,542,창원문성대학교,전문대학,전문대학(3년제),경남,사립,고등교육법,남녀공학,주야간,51410,경상남도 창원시 의창구 충혼로 91 (두대동),19781228,www.cmu.ac.kr,이원석,055-279-5114,055-279-5086,기존
2017,청강학원,544,청강문화산업대학교,전문대학,전문대학(3년제),경기,사립,고등교육법,남녀공학,주간,17390,"경기도 이천시 마장면 청강가창로 389-94 (해월리, 청강문화산업대학)",19960308,www.ck.ac.kr,유대근,031-637-1114,031-637-9696,기존
2017,청암학원,2656,청암대학교,전문대학,전문대학(3년제),전남,사립,고등교육법,남녀공학,주야간,57997,"전라남도 순천시 녹색로 1641 (덕월동, 순천청암대학)",19540401,www.ca.ac.kr,강명운,061-740-7100,061-743-6414,기존
2017,춘해학원,545,춘해보건대학교,전문대학,전문대학(3년제),울산,사립,고등교육법,남녀공학,주야간,44965,"울산광역시 울주군 웅촌면 대학길 9 (곡천리, 춘해보건대학)",19680316,www.ch.ac.kr,김희진,052-270-0100,052-225-9889,기존
2017,청양대학 법인,2657,충남도립대학교,전문대학,전문대학(3년제),충남,공립,고등교육법,남녀공학,주야간,33303,"충청남도 청양군 청양읍 학사길 55 (벽천리, 충남도립대학교)",19980319,www.cnsu.ac.kr,구본충,041-635-6669,041-635-6633,기존
2017,학교법인 포항대학교,2658,포항대학교,전문대학,전문대학(3년제),경북,사립,고등교육법,남녀공학,주야간,37555,"경상북도 포항시 북구 흥해읍 신덕로 60 (죽천리, 포항대학교)",19520703,www.pohang.ac.kr,정창조,054-251-8000,054-252-5005,기존
2017,우봉학원,578,한국골프대학,전문대학,전문대학(3년제),강원,사립,고등교육법,남녀공학,주간,25247,강원도 횡성군 우천면 하대5길 101 (하대리),20110301,www.kg.ac.kr,송충석,070-7877-2020,070-7877-2001,기존
2017,한국농수산대학 법인,577,한국농수산대학,전문대학,전문대학(3년제),전북,국립,개별설치령에 의한 국립학교,남녀공학,주간,54874,"전라북도 전주시 완산구 콩쥐팥쥐로 1515 (중동, 한국농수산대학)",19970320,www.af.ac.kr,김남수,063-238-9707,063-238-9719,기존
2017,한국복지대학교,2659,한국복지대학교,전문대학,전문대학(3년제),경기,국립,고등교육법,남녀공학,주야간,17738,"경기도 평택시 삼남로 283 (장안동, 한국복지대학교)",20020418,www.knuw.ac.kr,이상진,031-610-4666,031-610-4930,기존
2017,일송학원,553,한림성심대학교,전문대학,전문대학(3년제),강원,사립,고등교육법,남녀공학,주야간,24210,"강원도 춘천시 동면 장학길 48 (장학리, 한림성심대학교)",19390401,www.hsc.ac.kr,우형식,033-240-9000,033-252-9462,기존
2017,혜전학원,556,혜전대학교,전문대학,전문대학(3년제),충남,사립,고등교육법,남녀공학,주야간,32244,"충청남도 홍성군 홍성읍 대학길 25 (남장리, 혜전대학교)",19811210,www.hj.ac.kr,이재호,041-630-5173,041-634-6425,기존
2017,종암중앙학원,663,개신대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주야간,1118,"서울특별시 강북구 도봉로 235 (미아동, 개신대학원대학교)",20030417,www.rts.ac.kr,조성헌,02-945-0918,02-945-0143,기존
2017,복음신학원,643,건신대학원대학교,대학원대학,전문대학원,대전,사립,고등교육법,남녀공학,주간,34825,"대전광역시 중구 목동로 23 (목동, 복음신학대학원)",19980312,www.alu.ac.kr,전용란,042-257-1663,042-257-5388,기존
2017,경안신학원,668,경안신학대학원대학교,대학원대학,전문대학원,경북,사립,고등교육법,남녀공학,주간,36614,"경상북도 안동시 북후면 물한길 16-29 (물한리, 경안신학대학원대학교)",20041029,www.gyeongan.ac.kr,서임중,054-859-8001,054-859-8004,기존
2017,계약학원,2643,계약신학대학원대학교,대학원대학,전문대학원,경기,사립,고등교육법,남녀공학,주간,12735,"경기도 광주시 초월읍 진새골길 151-30 (대쌍령리, 계약신학대학원대학교)",20000301,www.kyeyak.ac.kr,박황우,031-768-5544,031-768-5548,기존
2017,과학기술연합대학원대학교,664,과학기술연합대학원대학교,대학원대학,전문대학원,대전,기타,기타,남녀공학,주간,34113,"대전광역시 유성구 가정로 217 (가정동, UST)",20031022,www.ust.ac.kr,문길주,042-864-5551,042-864-5554,기존
2017,국립암센터,2928,국제암대학원대학교,대학원대학,전문대학원,경기,특별법법인,특별법법인,남녀공학,주간,10408,"경기도 고양시 일산동구 일산로 323 (마두동, 국립암센터)",20170301,www.ncc-gcsp.ac.kr,이강현,031-920-1510,031-920-2759,신설
2017,한문화학원,657,국제뇌교육종합대학원대학교,대학원대학,전문대학원,충남,사립,고등교육법,남녀공학,주간,31228,"충청남도 천안시 동남구 목천읍 교천지산길 284-31 (지산리, 국제뇌교육종합대학원대학교)",20021116,www.ube.ac.kr,이승헌,041-529-2623,041-529-2610,기존
2017,국제문화대학원대학교,674,국제문화대학원대학교,대학원대학,전문대학원,충남,사립,고등교육법,남녀공학,주간,33319,"충청남도 청양군 운곡면 청신로 576 (후덕리, 국제문화대학원대학교)",20040408,www.kicu.ac.kr,정사무엘(직무대리),041-943-9991,041-943-9996,기존
2017,국제법률경영학원,655,국제법률경영대학원대학교,대학원대학,전문대학원,경기,사립,고등교육법,남녀공학,주간,10264,"경기도 고양시 덕양구 내유길 230 (내유동, 국제법률경영대학원)",20001227,www.tlbu.ac.kr,유병화,031-960-1058,031-960-1059,기존
2017,국제학원,649,국제신학대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,8773,"서울특별시 관악구 남부순환로 1548 (신림동, 국제신한대학원대학교)",19990309,www.ktu.ac.kr,안성삼,02-839-0388,02-839-0385,기존
2017,혁제학원,656,국제영어대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,5408,"서울특별시 강동구 양재대로81길 17 (성내동, 국제영어대학원대학교)",20020503,www.igse.ac.kr,안영수,02-6477-5142,02-6477-5170,기존
2017,한국불교학원,2818,능인불교대학원대학교,대학원대학,전문대학원,경기,사립,고등교육법,남녀공학,주간,18582,경기도 화성시 팔탄면 3.1만세로 694-57 (해창리),20140901,www.niu.ac.kr,이정섭,031-8046-9700,031-8046-9720,기존
2017,대한신학대학원,641,대한신학대학원대학교,대학원대학,전문대학원,경기,사립,고등교육법,남녀공학,주야간,13907,경기도 안양시 만안구 경수대로1406번길 30 (석수동),19980302,www.dtu.ac.kr,황원찬,031-470-3333,031-473-5947,기존
2017,동방대학교,669,동방문화대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,2838,"서울특별시 성북구 성북로28길 60 (성북동, 동방대학원대학교)",20041104,www.dongbang.ac.kr,박경재,02-3668-9800,02-3668-9899,기존
2017,베뢰아아카데미학원,642,베뢰아국제대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,7381,"서울특별시 영등포구 가마산로 359 (대림동, 베뢰아대학원대학교)",19980301,www.berea.ac.kr,김성현,02-831-2272,02-831-1724,기존
2017,심연학원,670,북한대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,3053,"서울특별시 종로구 북촌로15길 2 (삼청동, 북한대학교대학원)",20050301,www.nk.ac.kr,송민순,02-3700-0800,02-3700-0748,기존
2017,서울아카데미,666,서울과학종합대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,3767,"서울특별시 서대문구 이화여대2길 46 (대현동, 서울아카데미빌딩)",20031113,www.assist.ac.kr,김일섭,070-7012-2700,070-7016-2700,기존
2017,호서학원,660,서울벤처대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,6097,"서울특별시 강남구 봉은사로 405 (삼성동, 서울벤처정보대학원대학교)",20021017,www.svu.ac.kr,강영구,02-3470-5142,02-3470-5131,기존
2017,보문학원,658,서울불교대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,8559,"서울특별시 금천구 독산로70길 8 (독산동, 서울불교대학원대학교)",20020503,www.sub.ac.kr,황윤식,02-890-2813,02-890-2899,기존
2017,순장학원,650,서울성경신학대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주야간,7066,"서울특별시 동작구 신대방14가길 45-1 (신대방동, 서울성경신학대학교)",19990222,www.sb.ac.kr,권호덕,02-845-7711,02-844-7711,기존
2017,해광학원,659,서울외국어대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,6745,"서울특별시 서초구 남부순환로356길 85 (양재동, 서울외국어대학원대학교)",20030301,www.sufs.ac.kr,윤해수,02-2182-6000,02-2182-6090,기존
2017,청심학원,667,청심신학대학원대학교,대학원대학,전문대학원,경기,사립,고등교육법,남녀공학,주간,12461,"경기도 가평군 설악면 미사리로 324-211 (송산리, 청심신학대학원)",20031022,www.sunhakup.ac.kr,조광명,031-589-1500,031-589-1559,기존
2017,성산학원,644,성산효대학원대학교,대학원대학,전문대학원,인천,사립,고등교육법,남녀공학,주간,21503,"인천광역시 남동구 석정로 543 (간석동, 성산효대학원대학교)",19971205,www.hyo.ac.kr,최성규,070-4361-7704,032-421-4528,기존
2017,성서침례학원,661,성서침례대학원대학교,대학원대학,전문대학원,경기,사립,고등교육법,남녀공학,주간,17404,"경기도 이천시 대월면 대평로 548-123 (장평리, 성서침례대학교)",20030301,www.bbts.ac.kr,김택수,031-634-1258,031-634-6086,기존
2017,순총학원,671,순복음대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주야간,8808,"서울특별시 관악구 과천대로 927 (남현동, 대한하나님의성회)",20040407,www.sts.ac.kr,한별,02-581-0388/9,02-583-0387,기존
2017,실천신학대학원,672,실천신학대학원대학교,대학원대학,전문대학원,경기,사립,고등교육법,남녀공학,주간,17304,"경기도 이천시 신둔면 마소로11번길 311-43 (인후리, 실천신학대학원)",20050301,www.gspt.ac.kr,손인웅,031-638-8657,031-638-8659,기존
2017,에스라성경학원,662,에스라성경대학원대학교,대학원대학,전문대학원,경기,사립,고등교육법,남녀공학,주간,10273,"경기도 고양시 덕양구 대양로285번길 33-7 (고양동, 에스라성경대학원대학교)",20030301,www.ezra.ac.kr,김필회(직무대행),031-962-9196,031-963-1674,기존
2017,레마학원,651,예명대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,6723,서울특별시 서초구 남부순환로337가길 49 (서초동),19990701,www.ygu.ac.kr,이명범,02-585-9611,02-582-6836,기존
2017,용문학원,678,용문상담심리대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,3136,"서울특별시 종로구 율곡로 154 (원남동, 용문빌딩)",20090901,www.yongmoon.ac.kr,육성필,070-8620-3301,02-3672-1012,기존
2017,원불교대학원,645,원불교대학원대학교,대학원대학,전문대학원,전북,사립,고등교육법,남녀공학,주간,54536,"전라북도 익산시 익산대로33길 23 (신용동, 원불교대학원대학교)",19970911,www.wonbuddhism.ac.kr,허종규,063-841-5751,063-851-1328,기존
2017,웨스트민스터신학원,646,웨스트민스터신학대학원대학교,대학원대학,전문대학원,경기,사립,고등교육법,남녀공학,주간,16995,"경기도 용인시 기흥구 동백죽전대로 201-11 (중동, 웨스트민스터신학대학교)",19970911,www.wgst.ac.kr,정인찬,031-270-6000,031-270-6060,기존
2017,주안학원,680,주안대학원대학교,대학원대학,전문대학원,인천,사립,고등교육법,남녀공학,주간,22140,"인천광역시 남구 석바위로74번길 11 (주안동, 주안대학원대학교)",20110301,www.jiu.ac.kr,윤순재,032-446-5209,032-428-9779,기존
2017,중앙총신학원,654,중앙신학대학원대학교,대학원대학,전문대학원,경기,사립,고등교육법,남녀공학,주간,17117,"경기도 용인시 처인구 남사면 아곡로96번길 79 (아곡리, 중앙신학대학원대학교)",20000904,www.ctu.ac.kr,백성혁,031-339-9015,031-339-9093,기존
2017,한국개발연구원,640,한국개발연구원국제정책대학원대학교,대학원대학,전문대학원,세종,사립,고등교육법,남녀공학,주야간,30149,"세종특별자치시 남세종로 263 (반곡동, 한국개발연구원)",19971205,www.kdischool.ac.kr,김준경,044-550-1088,044-550-1200,기존
2017,우천학원,679,한국상담대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,6722,"서울특별시 서초구 효령로 366 (서초동, 한국상담대학원대학교)",20100302,www.kcgu.ac.kr,이혜성,02-584-6851,02-584-6857,기존
2017,한국전력국제원자력대학원대학교,681,한국전력국제원자력대학원대학교,대학원대학,전문대학원,울산,사립,고등교육법,남녀공학,주간,45014,울산광역시 울주군 서생면 해맞이로 658-91 (신암리),20120301,www.kings.ac.kr,오세기,052-712-7000,052-712-7139,기존
2017,자유학원,647,합동신학대학원대학교,대학원대학,전문대학원,경기,사립,고등교육법,남녀공학,주간,16517,"경기도 수원시 영통구 광교중앙로 50 (원천동, 합동신학대학원대학교)",19961211,www.hapdong.ac.kr,조병수,031-212-3694,031-212-6204,기존
2017,횃불학원,648,횃불트리니티신학대학원대학교,대학원대학,전문대학원,서울,사립,고등교육법,남녀공학,주간,6752,"서울특별시 서초구 바우뫼로31길 70 (양재동, 횃불트리니티신학대학원대학교)",19971205,www.ttgu.ac.kr,이정숙,02-570-7372,02-570-7379,기존
2017,구세군학원,2857,구세군사관대학원대학교,대학원대학,특수대학원,경기,사립,고등교육법,남녀공학,주간,13800,"경기도 과천시 관악산길 216 (중앙동, 구세군사관대학원대학교)",20150301,www.gufot.ac.kr,조진호,02-502-9505,02-502-9507,기존
2017,학교법인 서울미디어대학원대학교,677,서울미디어대학원대학교,대학원대학,특수대학원,서울,사립,고등교육법,남녀공학,야간,7590,"서울특별시 강서구 화곡로61길 99 (등촌동, 한독미디어대학원대학교)",20090301,www.smit.ac.kr,박승철,02-6393-3114,02-6393-3280,기존
2017,가곡학원,653,서울사회복지대학원대학교,대학원대학,특수대학원,서울,사립,고등교육법,남녀공학,야간,7301,서울특별시 영등포구 영신로34길 18 (영등포동4가),19991218,www.ssgu.ac.kr,권육상,02-835-5551,02-835-5554,기존
2017,학교법인 살림동산학원,2817,크리스찬치유상담대학원대학교,대학원대학,특수대학원,서울,사립,고등교육법,남녀공학,주야간,6588,"서울특별시 서초구 서초대로 121 (방배동, 원우빌딩)",20140901,www.hcg.ac.kr,정태기,02-599-2466,02-599-3563,기존
2017,일송학원,673,한림국제대학원대학교,대학원대학,특수대학원,서울,사립,고등교육법,남녀공학,야간,6198,"서울특별시 강남구 역삼로 405 (대치동, 한림국제대학원대학교제1관)",20041209,www.hugs.ac.kr,구본학,02-3453-9333,02-3453-6618,기존
2017,트리니티학원,676,한반도국제대학원대학교,대학원대학,특수대학원,서울,사립,고등교육법,남녀공학,주간,4319,"서울특별시 용산구 임정로 17 (효창동, 한반도국제대학원대학교)",20051202,www.kuis.ac.kr,최한우,02-2077-8700~1,02-6499-3180,기존
